"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"Peek Inside a Candy-Colored Mid-Century Modern Throwback https://t.co/CUPEFsUTeq https://t.co/avxJ3rMzEA",FALSE,0,NA,2017-08-31 16:03:18,FALSE,NA,"903287085435502592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","confidant",0,FALSE,FALSE,NA,NA,"Macclenny, florida US","en","http://pbs.twimg.com/profile_images/734967754026057728/aB3CGcJa_normal.jpg"
"@dgambacorta @saksappeal Jim, will PlanPhilly publish 4000 words of me swearing obscenely as I scroll through Zillo… https://t.co/rfcF7Bav9Q",FALSE,0,"dgambacorta",2017-08-31 16:02:24,TRUE,"903282346836848640","903286860381868033","100385751","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaxMMarin",0,FALSE,FALSE,NA,NA,"Philadelphia, PA","en","http://pbs.twimg.com/profile_images/690308304678043648/UV0gCYP0_normal.jpg"
"View this beautiful house with 4 bedrooms and 2.5 baths.  It features a spacious basement perfect for entertaining.… https://t.co/BSWcO5HQRC",FALSE,3,NA,2017-08-31 16:01:30,TRUE,NA,"903286632845123584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FrankMontro",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/415526661606477825/9FndJ9rF_normal.jpeg"
"232 Frontier Dr, Seeley Lake, MT 59868 https://t.co/El3qlia0ls https://t.co/XJCFhsd7dY",FALSE,0,NA,2017-08-31 16:00:37,FALSE,NA,"903286413436882945",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BruceBwold",0,FALSE,FALSE,NA,NA,"Montana and Greater North West","en","http://pbs.twimg.com/profile_images/378800000149200147/ffb6d7bea97e9c4959461f1e2716837d_normal.jpeg"
"@kensands @Redfin @zillow @realtordotcom You're a freaking millionaire! What was your secret? Wait, I know.… https://t.co/Sd5VsNTwKG",FALSE,0,"kensands",2017-08-31 15:59:47,TRUE,"903285682436796417","903286203557920768","1949421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinceg55",0,FALSE,FALSE,NA,NA,"Spokane, WA","en","http://pbs.twimg.com/profile_images/3244115085/728fb9008e20fa120b63cc291206d0f8_normal.jpeg"
"Totally anecdotal, but from my auto-Zillow searches for ""homes I can't afford,"" seems Denver metro market has cooled quite a bit last 3-4 mo",FALSE,3,NA,2017-08-31 15:59:13,FALSE,NA,"903286060662312962",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","weatherczar",0,FALSE,FALSE,NA,NA,"Boulder, CO","en","http://pbs.twimg.com/profile_images/842590867823190017/UlOkyOVm_normal.jpg"
"@TickerMonkey got a small position again - see great feature to Redfin, work with Both Zillow and Redfin, more Positive to Redfin",FALSE,0,"TickerMonkey",2017-08-31 15:58:32,FALSE,"903253777540665346","903285887676465152","1398681452","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eran5700",0,FALSE,FALSE,NA,NA,"Portland, OR","en","http://pbs.twimg.com/profile_images/1732758908/Photo174387-Full_normal.jpg"
"@vinceg55 @Redfin @zillow @realtordotcom Not perusing anything. That's my house.",FALSE,0,"vinceg55",2017-08-31 15:57:43,FALSE,"903262031364677632","903285682436796417","21023514","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kensands",0,FALSE,FALSE,NA,NA,"Washington","en","http://pbs.twimg.com/profile_images/1642688220/img_9609_small_normal.jpg"
"Have you seen this magnificent property?! If you know someone who would be interested in taking a look a this... https://t.co/q8J1DofXpA",FALSE,1,NA,2017-08-31 15:55:37,FALSE,NA,"903285154839502850",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","highpointe_",0,FALSE,FALSE,NA,NA,"Naples, FL | Swansea MA","en","http://pbs.twimg.com/profile_images/788807742446272513/icnRK30-_normal.jpg"
"Check out this home at 00 SE Cypress Park Ln that I found on #Zillow https://t.co/PHii8E1Tne",FALSE,0,NA,2017-08-31 15:55:21,FALSE,NA,"903285087856418819",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JSAPORTA18",0,FALSE,FALSE,NA,NA,"Palm Beach Gardens, FL","en","http://pbs.twimg.com/profile_images/770962711064686592/Q2FbN7xk_normal.jpg"
"#BasementApartmentsRenovation are a great way to add to your monthly income. 
https://t.co/Rz7fNeQ8fT https://t.co/5T28Uv8t8z",FALSE,0,NA,2017-08-31 15:55:08,FALSE,NA,"903285033657655297",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BasementPlus",0,FALSE,FALSE,NA,NA,"Vaughan, Ontario","en","http://pbs.twimg.com/profile_images/885540985085632513/7lNqc0iK_normal.jpg"
"Small space? No problem! Quick tips to fit bikes, bedding and more inside any place: https://t.co/FAuqf67yDd…… https://t.co/zTNNsZLmS3",FALSE,0,NA,2017-08-31 15:55:06,TRUE,NA,"903285021787561984",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","readknox",0,FALSE,FALSE,NA,NA,"Hunt Valley, Maryland USA","en","http://pbs.twimg.com/profile_images/630768317649678336/T8uTDXtk_normal.jpg"
"425 Lincoln Dr, Idaho Falls, ID 83401 | Zillow https://t.co/Yfj4UOhTKe",FALSE,0,NA,2017-08-31 15:52:16,FALSE,NA,"903284309510852609",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SABRINAWBIRCH",0,FALSE,FALSE,NA,NA,"Idaho Falls,Idaho","en","http://pbs.twimg.com/profile_images/801180023998672896/nEIW6IRk_normal.jpg"
"3 Steps to Creating an Organized Entryway. https://t.co/TZKceUyREa
#smallspaces #interiors #larealestate #larealestateexpert #JAGDTLA",FALSE,0,NA,2017-08-31 15:50:08,FALSE,NA,"903283773193818116",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","theloftexpert",0,FALSE,FALSE,NA,NA,"Downtown, Los Angeles","en","http://pbs.twimg.com/profile_images/732701573168521217/DCyHMnkR_normal.jpg"
"GREAT OPPORTUNITY! Check out this 4bd 3.0ba 1900 sqft home at 2505 Quarles Rd that I found on #Zillow https://t.co/qDirEPNb0t",FALSE,0,NA,2017-08-31 15:45:27,FALSE,NA,"903282595613593600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElenaCLynch",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/150411342/61350F7_normal.JPG"
"Learn the process and be #prepared when buying your first #home. https://t.co/x37tkehFIc #homebuying #realestate… https://t.co/Ot9Ub4Ggbw",FALSE,0,NA,2017-08-31 15:45:07,TRUE,NA,"903282509554880512",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","hova_properties",0,FALSE,FALSE,NA,NA,"Fredericksburg, VA","en","http://pbs.twimg.com/profile_images/892787108280242176/ynHS1-x__normal.jpg"
"I am your #LasVegas #Military Relocation Specialist! Let me assist you in finding your home: https://t.co/CMlVUvIwBn https://t.co/MptSFCBOZX",FALSE,0,NA,2017-08-31 15:41:17,FALSE,NA,"903281545485717504",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PlatDarrin",0,FALSE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/893195676086972416/sn0toO9-_normal.jpg"
"someone plz buy my childhood home for me https://t.co/AO3GG81Vfv",FALSE,2,NA,2017-08-31 15:38:24,FALSE,NA,"903280818927411200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slug_girl",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/716388213007319040/ChQBw-6V_normal.jpg"
"RT @54RealtyGroup: 9 Easy Ways to Cut Your Electric Bill by up to $750  https://t.co/utWVKsNRDQ #DIY #homeimprovement",FALSE,0,NA,2017-08-31 15:37:04,FALSE,NA,"903280485811462145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benutech",2,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/459502863362703360/t_bjQZCO_normal.jpeg"
"Illinois homeowners lose bid to sue Zillow over 'Zestimates' https://t.co/DbghWDKD0n via @ChiBizJournal",FALSE,0,NA,2017-08-31 15:36:33,FALSE,NA,"903280356819906560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Coach_Jo_Ann",0,FALSE,FALSE,NA,NA,"Chicago, Illinois","en","http://pbs.twimg.com/profile_images/878317768529002497/UG64wthH_normal.jpg"
"Home values in the #Seattle area have increased almost 13% percent over the past year. h/t @mbak #realestate https://t.co/HNS57VUzRH",FALSE,0,NA,2017-08-31 15:35:05,FALSE,NA,"903279987184115712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BNunesGroup",0,FALSE,FALSE,NA,NA,"Bellevue WA","en","http://pbs.twimg.com/profile_images/682223301641375744/2C6Ejtt0_normal.jpg"
"106 E Main St, Downs, IL 61736 | MLS #2173430 | Zillow https://t.co/j8lnRR6OnI",FALSE,0,NA,2017-08-31 15:34:24,FALSE,NA,"903279814018301956",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DavidBombasarro",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/696394501158526976/LBJLPPo-_normal.jpg"
"Great Zillow Review from one of my clients: Sezgin helped with the pricing negotiations and continued to provide a… https://t.co/Txz6bkowpF",FALSE,0,NA,2017-08-31 15:33:33,TRUE,NA,"903279600326856704",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Realtor_Sez",0,FALSE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/799674981890199552/fTEWoI5t_normal.jpg"
"Great Gaithersburg End Unit Townhome! 3bd 3 ba 1360 sqft at 9326 Bremerton  https://t.co/fCWYv99tKu",FALSE,0,NA,2017-08-31 15:32:42,FALSE,NA,"903279386694230016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Audreyforshey",0,FALSE,FALSE,NA,NA,"ÜT: 39.114583,-77.20554","en","http://pbs.twimg.com/profile_images/540588020122927104/LPvQZvhy_normal.jpeg"
"neighbor's house that ""won"" on House Hunters is for sale again, &amp; that fact is not even mentioned in the listing! https://t.co/e60GXTTDaz",FALSE,3,NA,2017-08-31 15:32:13,FALSE,NA,"903279265550098437",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bubbaprog",0,FALSE,FALSE,NA,NA,"Tampa, FL","en","http://pbs.twimg.com/profile_images/378800000703433512/4d469e15223622e8f73a96d29b5e0483_normal.jpeg"
"Check out this 3bd 3.0ba 1360 sqft home at 9326 Bremerton Way that I found on #Zillow https://t.co/fCWYv99tKu",FALSE,0,NA,2017-08-31 15:31:47,FALSE,NA,"903279154275246080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Audreyforshey",0,FALSE,FALSE,NA,NA,"ÜT: 39.114583,-77.20554","en","http://pbs.twimg.com/profile_images/540588020122927104/LPvQZvhy_normal.jpeg"
"Great Gaithersburg End Unit Towhome! https://t.co/vEW0NoV97j",FALSE,0,NA,2017-08-31 15:31:40,FALSE,NA,"903279125179314177",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Audreyforshey",0,FALSE,FALSE,NA,NA,"ÜT: 39.114583,-77.20554","en","http://pbs.twimg.com/profile_images/540588020122927104/LPvQZvhy_normal.jpeg"
"""Where Should I Keep My...?"": Solving the Ultimate Small Space Dilemmas - Zillow Porchlight https://t.co/BornLuDfBO… https://t.co/QGBO6rYJ81",FALSE,0,NA,2017-08-31 15:31:04,TRUE,NA,"903278976680038403",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SeanSellsIndy",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/894593203449581569/IrpgosKO_normal.jpg"
"RT @zillow: Small space? No problem! Quick tips to fit bikes, bedding and more inside any place:
https://t.co/IM8BINtfiY https://t.co/2mJbi…",FALSE,0,NA,2017-08-31 15:29:02,FALSE,NA,"903278465360658432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SFPropertyForce",12,TRUE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/613159054739943424/gbohOCS3_normal.jpg"
"This Real Estate Startup Is Exploiting Zillow And Airbnb's Blind Spot https://t.co/Vba09msmY1 https://t.co/fz6plJcAd7",FALSE,0,NA,2017-08-31 15:28:09,FALSE,NA,"903278240147677184",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","newproductdog",0,FALSE,FALSE,NA,NA,"North Carolina","en","http://pbs.twimg.com/profile_images/788536221853159424/Fc3g87ap_normal.jpg"
"Small space? No problem! Quick tips to fit bikes, bedding and more inside any place:
https://t.co/IM8BINtfiY https://t.co/2mJbi59wy4",FALSE,9,NA,2017-08-31 15:27:01,FALSE,NA,"903277957829066753",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","zillow",12,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/732338824936751104/vJX0_tQy_normal.jpg"
"24 Marston Pl, Montclair Twp, NJ 07042 | Zillow https://t.co/3fWtBWg4KY",FALSE,0,NA,2017-08-31 15:26:25,FALSE,NA,"903277806137769985",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"How I convert leads from Zillow Instant Offers: When Realtor Veronica Figueroa receives a homeseller lead from.. https://t.co/JmSwNnz24l",FALSE,0,NA,2017-08-31 15:24:49,FALSE,NA,"903277401974636544",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","like_realestate",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/882082404256555009/Szu95tSA_normal.jpg"
"How I convert leads from Zillow Instant Offers: When Realtor Veronica Figueroa receives a homeseller lead from.. https://t.co/VNJQl0no2U",FALSE,0,NA,2017-08-31 15:24:48,FALSE,NA,"903277400401862656",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","likere_com",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/891532716725772288/SG5Evh9s_normal.jpg"
"When you are searching Zillow and they include this beauty on their list of ""Homes You Might Like."" #iDOlikeit https://t.co/B0BICWcDMR",FALSE,4,NA,2017-08-31 15:22:25,FALSE,NA,"903276799253204992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heatherberg330",0,FALSE,FALSE,NA,NA,"Minnesota","en","http://pbs.twimg.com/profile_images/898235484366942210/LAKJ9JaM_normal.jpg"
"Home sales price ""adjustments"" do not discriminate -- celebrity or not celebrity. ""The Golden State Warriors'... https://t.co/aaVLzy6hnz",FALSE,0,NA,2017-08-31 15:22:20,FALSE,NA,"903276778889850882",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","chitowndebg",0,FALSE,FALSE,NA,NA,"Arlington Heights, IL","en","http://pbs.twimg.com/profile_images/898298518523269121/gp7_hJGv_normal.jpg"
"Be the first to know about HOT home deals in #LasVegas. https://t.co/CMlVUvIwBn #military",FALSE,0,NA,2017-08-31 15:20:34,FALSE,NA,"903276331802267648",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PlatDarrin",0,FALSE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/893195676086972416/sn0toO9-_normal.jpg"
"2017 Home Design Trends With Staying Power https://t.co/F3TJGb83T4",FALSE,0,NA,2017-08-31 15:15:17,FALSE,NA,"903275002153271297",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","kellyheldreth",0,FALSE,FALSE,NA,NA,"Valrico, Florida ","en","http://pbs.twimg.com/profile_images/578651906655985664/cyVrFSg2_normal.jpeg"
"Interesting commentary!!! ""@Zillow Zestimates Hurt Sales Prices"". Learn more at https://t.co/Ejpt7yGQBX  . $Z… https://t.co/4QPggRX1xa",FALSE,0,NA,2017-08-31 15:14:33,TRUE,NA,"903274818166030336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Surbiton99",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1699801494/Surbiton.Flyer.2_normal.jpg"
"tiamtravis just reviewed me on #Zillow https://t.co/UcVuvPzxZt",FALSE,0,NA,2017-08-31 15:14:31,FALSE,NA,"903274808695070721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaneHomeSearch",0,FALSE,FALSE,NA,NA,"Eugene  - Lane County Oregon","en","http://pbs.twimg.com/profile_images/642440472732921856/wCG5P9bj_normal.png"
"225 Pompton Ave, Verona, NJ 07044 | Zillow https://t.co/OQKHpOv4GP",FALSE,0,NA,2017-08-31 15:14:01,FALSE,NA,"903274684786950145",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"17 Montague Pl, Montclair, NJ 07042 | Zillow https://t.co/79tkp7LjMt",FALSE,0,NA,2017-08-31 15:13:21,FALSE,NA,"903274515576360960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"APT: 308 - St. Lukes Place Apartment Homes in Montclair, NJ | Zillow https://t.co/h9l0tUftpI",FALSE,0,NA,2017-08-31 15:12:56,FALSE,NA,"903274413281480704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/DVTeTelGEX",FALSE,0,NA,2017-08-31 15:12:27,FALSE,NA,"903274290350522369",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","RealEstateMondo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3051530765/17a0b4ed0413f1507f99d1ed5fc56086_normal.png"
"32 The Cres # 2, Montclair, NJ 07042 | Zillow https://t.co/5uJqsTKtPp",FALSE,0,NA,2017-08-31 15:12:07,FALSE,NA,"903274208331005952",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"499 Bloomfield Ave # 2A, Montclair, NJ 07042 | Zillow https://t.co/RVLxV2hKdr",FALSE,0,NA,2017-08-31 15:11:10,FALSE,NA,"903273968978755586",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"DIY Backyard Fire Pit: Build It in Just 7 Easy Steps

The perfect backdrop for summer fun is closer than you... https://t.co/IdtUN0NwtY",FALSE,0,NA,2017-08-31 15:10:07,FALSE,NA,"903273701159739393",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ACFINSPECTION",0,FALSE,FALSE,NA,NA,"Orlando FL","en","http://pbs.twimg.com/profile_images/1866186037/Luis_A._Figueroa_Business_Card-300x202_normal.jpg"
"50 Pine St # C900H, Montclair, NJ 07042 | Zillow https://t.co/OLdddp62dp",FALSE,0,NA,2017-08-31 15:09:53,FALSE,NA,"903273644645908480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"219 Glenridge Ave APT 3, Montclair, NJ 07042 | Zillow https://t.co/nKfPbhaSQs",FALSE,0,NA,2017-08-31 15:09:16,FALSE,NA,"903273488437444609",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"48 Valley Way, West Orange, NJ 07052 | Zillow https://t.co/BxOmv0RMLr",FALSE,0,NA,2017-08-31 15:08:41,FALSE,NA,"903273340873396224",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Best Real Estate Website Builder: Placester vs Real Geeks vs Zillow https://t.co/Kn87ZcvPha #smb",FALSE,0,NA,2017-08-31 15:08:15,FALSE,NA,"903273231796150273",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","smbresourcenews",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/654335809986949120/0q-3C-WQ_normal.jpg"
"35 Maple St # 1, West Orange, NJ 07052 | Zillow https://t.co/H7EftfuPpM",FALSE,0,NA,2017-08-31 15:07:17,FALSE,NA,"903272991366291457",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Iggy Azalea and Nick Young Have Unloaded Their 'Fancy' LA Home https://t.co/WXX3AAvftV https://t.co/K329vUZRw2",FALSE,0,NA,2017-08-31 15:06:48,FALSE,NA,"903272867156164609",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","confidant",0,FALSE,FALSE,NA,NA,"Macclenny, florida US","en","http://pbs.twimg.com/profile_images/734967754026057728/aB3CGcJa_normal.jpg"
"Sold!!! Cash Deal!!! #realestate #zillow #realtor https://t.co/1rS64F4y5h",FALSE,0,NA,2017-08-31 15:05:33,FALSE,NA,"903272555011858433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DTERealty",0,FALSE,FALSE,NA,NA,"Russell Springs, KY ","en","http://pbs.twimg.com/profile_images/769131723074469888/859yathx_normal.jpg"
"Buy 'Friends' Star Matthew Perry's Ultimate LA Bachelor Pad - Zillow Porchlight https://t.co/jN7gfELf1x via @zillow https://t.co/CkNJdkMjOt",FALSE,0,NA,2017-08-31 15:05:03,FALSE,NA,"903272429635739651",NA,"<a href=""http://socialbee.io/"" rel=""nofollow"">SocialBee.io</a>","remarketing_pro",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/845496682124984320/iaKLee9Q_normal.jpg"
"These Stylish Floors Will Make You Rethink Your Renovation Plans  https://t.co/VyMiBDdftD #tips #realestate",FALSE,0,NA,2017-08-31 15:02:55,FALSE,NA,"903271891649036289",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","GaryRossignol",0,FALSE,FALSE,NA,NA,"West Chester, OH, US, 45069","en","http://pbs.twimg.com/profile_images/826827539876368385/nsM-jzoJ_normal.jpg"
"139 N 12th Street # FL 3RD, Newark, NJ 07107 | Zillow https://t.co/QfQKlbpV2X",FALSE,0,NA,2017-08-31 15:01:58,FALSE,NA,"903271654201143296",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Sold!!! Cash Deal!!! Call/text me @ 270-566-2325 for all your real estate needs. #realestate #zillow #sold #realtor… https://t.co/KyA0KUsu0i",FALSE,0,NA,2017-08-31 15:01:11,TRUE,NA,"903271454279700481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ucbulldog",0,FALSE,FALSE,NA,NA,"Lake Cumberland, KY ","en","http://pbs.twimg.com/profile_images/769131198400659456/IwQwAUGr_normal.jpg"
"@Donhampt I didnt take any today but this is the link!it looks a little rough on the outside but inside and backyar… https://t.co/y977xngOk7",FALSE,0,"Donhampt",2017-08-31 14:58:33,TRUE,"903270228527681536","903270793878142976","2907176973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rikkileegrand",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/864292221490782208/D1KDSwPv_normal.jpg"
"Alexander St, Newark, NJ 07106 | Zillow https://t.co/QuOokHpjFi",FALSE,0,NA,2017-08-31 14:56:51,FALSE,NA,"903270364259737601",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"#OpenHouse: Sat, Sept. 2. 14008 Blueberry Hill Dr. 5bds 3.5 bth. #DreamHome #FriscoISD #Toyota #Uber #RealEstate… https://t.co/PZ7oLxIrTe",FALSE,1,NA,2017-08-31 14:54:54,TRUE,NA,"903269872288792581",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheAsadaeGroup",0,FALSE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/494562798202912768/FxMhOqhw_normal.jpeg"
"557 N Grove St, East Orange, NJ 07017 | Zillow https://t.co/HOH0uZwKUy",FALSE,0,NA,2017-08-31 14:54:09,FALSE,NA,"903269683230597120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"62 11th Ave W # 2, Newark, NJ 07107 | Zillow https://t.co/5lCYlsKZvS",FALSE,0,NA,2017-08-31 14:52:46,FALSE,NA,"903269336097452036",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"OPEN HOUSE SAT. 9/2 (12:30-2PM) 4bd 3.0ba 2280 sqft home at 68 Hope Dr that I found on #Zillow https://t.co/K15ILtM3dD",FALSE,0,NA,2017-08-31 14:52:28,FALSE,NA,"903269259857600516",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShuklaGeetaTeam",0,FALSE,FALSE,NA,NA,"Manhasset, NY","en","http://pbs.twimg.com/profile_images/889547742195744768/WMmb1B-H_normal.jpg"
